invoice_id,invoice_date,vendor_id,vendor_name,currency,line_item_number,item_code,description,quantity,unit_price,line_total
INV00137,2024-08-12,V003,TechParts Ltd,EUR,2,ITM0076,Filter Elements - HEPA,91,309.03,28121.73
INV00137,2024-08-12,V003,TechParts Ltd,EUR,3,ITM0055,Copper Wire - 12 AWG,79,78.23,6180.17
INV00138,2024-04-15,V007,Nordic Parts AB,GBP,1,ITM0073,Filter Elements - HEPA,69,147.73,10193.37
INV00138,2024-04-15,V007,Nordic Parts AB,GBP,2,ITM0069,Copper Wire - 12 AWG,42,489.71,20567.82
INV00138,2024-04-15,V007,Nordic Parts AB,GBP,3,ITM0038,Sensor Modules - Temperature,74,141.0,10434.0
INV00139,2024-12-13,V017,Zeta Packaging,USD,1,ITM0018,Fasteners - Stainless Steel,8,496.32,3970.56
INV00139,2024-12-13,V017,Zeta Packaging,USD,2,ITM0084,Rubber Gaskets - High Temp,90,434.38,39094.2
INV00139,2024-12-13,V017,Zeta Packaging,USD,3,ITM0032,Rubber Gaskets - High Temp,92,167.83,15440.36
INV00140,2024-12-12,V008,Atlas Manufacturing,CAD,1,ITM0063,Rubber Gaskets - High Temp,74,319.88,23671.12
INV00140,2024-12-12,V008,Atlas Manufacturing,CAD,2,ITM0081,Fasteners - Stainless Steel,49,231.48,11342.52
INV00140,2024-12-12,V008,Atlas Manufacturing,CAD,3,ITM0082,Electronic Components - PCB,52,262.65,13657.8
INV00140,2024-12-12,V008,Atlas Manufacturing,CAD,4,ITM0036,Filter Elements - HEPA,59,475.62,28061.58
INV00140,2024-12-12,V008,Atlas Manufacturing,CAD,5,ITM0042,Pumps - Centrifugal,1,435.76,435.76
INV00140,2024-12-12,V008,Atlas Manufacturing,CAD,6,ITM0094,Electronic Components - PCB,94,486.35,45716.9
INV00141,2024-02-02,V012,Sigma Steel Works,CAD,1,ITM0051,Aluminum Extrusions - Custom,55,414.18,22779.9
INV00141,2024-02-02,V012,Sigma Steel Works,CAD,2,ITM0064,Precision Motors - DC 24V,42,415.89,17467.38
INV00141,2024-02-02,V012,Sigma Steel Works,CAD,3,ITM0044,Seals - Mechanical,74,73.99,5475.26
INV00141,2024-02-02,V012,Sigma Steel Works,CAD,4,ITM0063,Control Valves - Pneumatic,88,383.5,33748.0
INV00141,2024-02-02,V012,Sigma Steel Works,CAD,5,ITM0006,Hydraulic Fittings - Standard,81,394.11,31922.91
INV00141,2024-02-02,V012,Sigma Steel Works,CAD,6,ITM0059,Industrial Bearings - Heavy Duty,16,465.42,7446.72
INV00141,2024-02-02,V012,Sigma Steel Works,CAD,7,ITM0021,Insulation Material - Thermal,59,10.33,609.47
INV00142,2024-04-13,V014,Beta Polymers Inc,USD,1,ITM0084,Sensor Modules - Temperature,21,438.47,9207.87
INV00142,2024-04-13,V014,Beta Polymers Inc,USD,2,ITM0036,Electronic Components - PCB,84,186.61,15675.24
INV00142,2024-04-13,V014,Beta Polymers Inc,USD,3,ITM0011,Filter Elements - HEPA,86,452.86,38945.96
INV00142,2024-04-13,V014,Beta Polymers Inc,USD,4,ITM0022,Steel Sheets - Grade A,51,316.55,16144.05
INV00143,2024-08-07,V008,Atlas Manufacturing,EUR,1,ITM0091,Hydraulic Fittings - Standard,1,114.58,114.58
INV00143,2024-08-07,V008,Atlas Manufacturing,EUR,2,ITM0010,Rubber Gaskets - High Temp,76,120.83,9183.08
INV00143,2024-08-07,V008,Atlas Manufacturing,EUR,3,ITM0088,Insulation Material - Thermal,2,13.95,27.9
INV00144,2024-03-02,V011,Omega Chemicals,USD,1,ITM0089,Rubber Gaskets - High Temp,62,44.71,2772.02
INV00144,2024-03-02,V011,Omega Chemicals,USD,2,ITM0050,Electronic Components - PCB,94,404.92,38062.48
INV00144,2024-03-02,V011,Omega Chemicals,USD,3,ITM0014,Control Valves - Pneumatic,48,441.68,21200.64
INV00144,2024-03-02,V011,Omega Chemicals,USD,4,ITM0018,Lubricants - Synthetic,100,408.55,40855.0
INV00144,2024-03-02,V011,Omega Chemicals,USD,5,ITM0018,Rubber Gaskets - High Temp,9,269.95,2429.55
INV00144,2024-03-02,V011,Omega Chemicals,USD,6,ITM0002,Gearboxes - Planetary,84,90.42,7595.28
INV00145,2024-04-19,V012,Sigma Steel Works,USD,1,ITM0053,Gearboxes - Planetary,88,226.77,19955.76
INV00145,2024-04-19,V012,Sigma Steel Works,USD,2,ITM0028,Electronic Components - PCB,13,78.61,1021.93
INV00145,2024-04-19,V012,Sigma Steel Works,USD,3,ITM0016,Pumps - Centrifugal,94,198.18,18628.92
INV00145,2024-04-19,V012,Sigma Steel Works,USD,4,ITM0055,Control Valves - Pneumatic,18,131.42,2365.56
INV00146,2024-05-07,V003,TechParts Ltd,USD,1,ITM0077,Gearboxes - Planetary,93,307.72,28617.96
INV00146,2024-05-07,V003,TechParts Ltd,USD,2,ITM0100,Industrial Bearings - Heavy Duty,85,439.16,37328.6
INV00146,2024-05-07,V003,TechParts Ltd,USD,3,ITM0027,Cables - Industrial Grade,78,259.67,20254.26
INV00146,2024-05-07,V003,TechParts Ltd,USD,4,ITM0096,Lubricants - Synthetic,38,326.62,12411.56
INV00146,2024-05-07,V003,TechParts Ltd,USD,5,ITM0031,Power Supplies - 500W,50,65.24,3262.0
INV00146,2024-05-07,V003,TechParts Ltd,USD,6,ITM0064,Gearboxes - Planetary,10,268.86,2688.6
INV00146,2024-05-07,V003,TechParts Ltd,USD,7,ITM0002,Filter Elements - HEPA,41,74.67,3061.47
INV00147,2024-08-03,V019,Iota Supplies,EUR,1,ITM0070,Copper Wire - 12 AWG,98,240.8,23598.4
INV00147,2024-08-03,V019,Iota Supplies,EUR,2,ITM0099,Electronic Components - PCB,3,297.81,893.43
INV00147,2024-08-03,V019,Iota Supplies,EUR,3,ITM0002,Precision Motors - DC 24V,28,29.52,826.56
INV00147,2024-08-03,V019,Iota Supplies,EUR,4,ITM0008,Lubricants - Synthetic,65,150.38,9774.7
INV00147,2024-08-03,V019,Iota Supplies,EUR,5,ITM0092,Cables - Industrial Grade,99,213.56,21142.44
INV00148,2024-02-12,V013,Alpha Logistics,EUR,1,ITM0069,Gearboxes - Planetary,20,145.96,2919.2
INV00148,2024-02-12,V013,Alpha Logistics,EUR,2,ITM0040,Electronic Components - PCB,66,461.25,30442.5
INV00148,2024-02-12,V013,Alpha Logistics,EUR,3,ITM0020,Seals - Mechanical,42,201.46,8461.32
INV00148,2024-02-12,V013,Alpha Logistics,EUR,4,ITM0082,Electronic Components - PCB,40,352.35,14094.0
INV00148,2024-02-12,V013,Alpha Logistics,EUR,5,ITM0094,Plastic Housings - ABS,8,129.8,1038.4
INV00148,2024-02-12,V013,Alpha Logistics,EUR,6,ITM0056,Hydraulic Fittings - Standard,59,310.03,18291.77
INV00148,2024-02-12,V013,Alpha Logistics,EUR,7,ITM0008,Sensor Modules - Temperature,86,373.43,32114.98
INV00149,2024-03-02,V006,Euro Components SA,USD,1,ITM0091,Rubber Gaskets - High Temp,90,15.56,1400.4
INV00149,2024-03-02,V006,Euro Components SA,USD,2,ITM0064,Filter Elements - HEPA,67,263.44,17650.48
INV00149,2024-03-02,V006,Euro Components SA,USD,3,ITM0093,Precision Motors - DC 24V,22,192.22,4228.84
INV00150,2024-03-01,V009,Prime Resources LLC,USD,1,ITM0043,Fasteners - Stainless Steel,35,266.69,9334.15
INV00150,2024-03-01,V009,Prime Resources LLC,USD,2,ITM0034,Pumps - Centrifugal,81,47.76,3868.56
INV00150,2024-03-01,V009,Prime Resources LLC,USD,3,ITM0059,Cables - Industrial Grade,47,37.17,1746.99
INV00151,2024-03-26,V019,Iota Supplies,CAD,1,ITM0021,Precision Motors - DC 24V,99,60.42,5981.58
INV00151,2024-03-26,V019,Iota Supplies,CAD,2,ITM0074,Hydraulic Fittings - Standard,30,372.98,11189.4
INV00151,2024-03-26,V019,Iota Supplies,CAD,3,ITM0001,Steel Sheets - Grade A,2,129.83,259.66
INV00151,2024-03-26,V019,Iota Supplies,CAD,4,ITM0061,Filter Elements - HEPA,50,460.91,23045.5
INV00151,2024-03-26,V019,Iota Supplies,CAD,5,ITM0023,Steel Sheets - Grade A,71,403.53,28650.63
INV00152,2024-04-24,V014,Beta Polymers Inc,USD,1,ITM0032,Fasteners - Stainless Steel,93,166.77,15509.61
INV00152,2024-04-24,V014,Beta Polymers Inc,USD,2,ITM0010,Pumps - Centrifugal,48,68.51,3288.48
INV00152,2024-04-24,V014,Beta Polymers Inc,USD,3,ITM0087,Steel Sheets - Grade A,23,119.36,2745.28
INV00152,2024-04-24,V014,Beta Polymers Inc,USD,4,ITM0067,Steel Sheets - Grade A,52,43.77,2276.04
INV00152,2024-04-24,V014,Beta Polymers Inc,USD,5,ITM0060,Sensor Modules - Temperature,100,423.97,42397.0
INV00153,2024-02-14,V011,Omega Chemicals,USD,1,ITM0059,Industrial Bearings - Heavy Duty,48,108.33,5199.84
INV00153,2024-02-14,V011,Omega Chemicals,USD,2,ITM0073,Sensor Modules - Temperature,95,315.13,29937.35
INV00153,2024-02-14,V011,Omega Chemicals,USD,3,ITM0060,Filter Elements - HEPA,76,486.21,36951.96
INV00153,2024-02-14,V011,Omega Chemicals,USD,4,ITM0099,Aluminum Extrusions - Custom,94,451.22,42414.68
INV00153,2024-02-14,V011,Omega Chemicals,USD,5,ITM0098,Plastic Housings - ABS,20,13.13,262.6
INV00153,2024-02-14,V011,Omega Chemicals,USD,6,ITM0053,Industrial Bearings - Heavy Duty,30,275.36,8260.8
INV00153,2024-02-14,V011,Omega Chemicals,USD,7,ITM0082,Industrial Bearings - Heavy Duty,43,10.72,460.96
INV00154,2024-06-06,V013,Alpha Logistics,EUR,1,ITM0027,Cables - Industrial Grade,31,215.71,6687.01
INV00154,2024-06-06,V013,Alpha Logistics,EUR,2,ITM0008,Rubber Gaskets - High Temp,92,147.11,13534.12
INV00154,2024-06-06,V013,Alpha Logistics,EUR,3,ITM0006,Plastic Housings - ABS,67,212.4,14230.8
INV00155,2024-08-22,V012,Sigma Steel Works,CAD,1,ITM0075,Hydraulic Fittings - Standard,65,75.42,4902.3
INV00155,2024-08-22,V012,Sigma Steel Works,CAD,2,ITM0051,Electronic Components - PCB,76,288.23,21905.48
INV00155,2024-08-22,V012,Sigma Steel Works,CAD,3,ITM0056,Rubber Gaskets - High Temp,31,152.92,4740.52
INV00156,2024-07-20,V011,Omega Chemicals,USD,1,ITM0041,Insulation Material - Thermal,35,124.47,4356.45
INV00156,2024-07-20,V011,Omega Chemicals,USD,2,ITM0026,Rubber Gaskets - High Temp,100,387.37,38737.0
INV00156,2024-07-20,V011,Omega Chemicals,USD,3,ITM0014,Rubber Gaskets - High Temp,14,90.54,1267.56
INV00156,2024-07-20,V011,Omega Chemicals,USD,4,ITM0060,Control Valves - Pneumatic,53,69.16,3665.48
INV00156,2024-07-20,V011,Omega Chemicals,USD,5,ITM0046,Aluminum Extrusions - Custom,58,161.07,9342.06
INV00157,2024-03-02,V009,Prime Resources LLC,GBP,1,ITM0021,Sensor Modules - Temperature,91,351.47,31983.77
INV00157,2024-03-02,V009,Prime Resources LLC,GBP,2,ITM0006,Aluminum Extrusions - Custom,42,82.68,3472.56
INV00157,2024-03-02,V009,Prime Resources LLC,GBP,3,ITM0092,Plastic Housings - ABS,46,204.16,9391.36
INV00158,2024-12-12,V002,Global Materials Corp,GBP,1,ITM0034,Copper Wire - 12 AWG,4,476.53,1906.12
INV00158,2024-12-12,V002,Global Materials Corp,GBP,2,ITM0058,Seals - Mechanical,96,279.56,26837.76
INV00158,2024-12-12,V002,Global Materials Corp,GBP,3,ITM0013,Insulation Material - Thermal,14,403.91,5654.74
INV00158,2024-12-12,V002,Global Materials Corp,GBP,4,ITM0018,Hydraulic Fittings - Standard,2,40.22,80.44
INV00158,2024-12-12,V002,Global Materials Corp,GBP,5,ITM0100,Plastic Housings - ABS,17,107.09,1820.53
INV00159,2024-07-09,V013,Alpha Logistics,USD,1,ITM0075,Pumps - Centrifugal,34,459.54,15624.36
INV00159,2024-07-09,V013,Alpha Logistics,USD,2,ITM0010,Industrial Bearings - Heavy Duty,9,106.9,962.1
INV00159,2024-07-09,V013,Alpha Logistics,USD,3,ITM0083,Insulation Material - Thermal,17,55.07,936.19
INV00160,2024-03-03,V011,Omega Chemicals,GBP,1,ITM0060,Steel Sheets - Grade A,22,462.82,10182.04
INV00160,2024-03-03,V011,Omega Chemicals,GBP,2,ITM0056,Lubricants - Synthetic,64,24.45,1564.8
INV00160,2024-03-03,V011,Omega Chemicals,GBP,3,ITM0088,Fasteners - Stainless Steel,23,183.43,4218.89
INV00161,2024-05-20,V006,Euro Components SA,USD,1,ITM0058,Rubber Gaskets - High Temp,5,310.91,1554.55
INV00161,2024-05-20,V006,Euro Components SA,USD,2,ITM0079,Plastic Housings - ABS,83,154.6,12831.8
INV00161,2024-05-20,V006,Euro Components SA,USD,3,ITM0053,Seals - Mechanical,62,39.88,2472.56
INV00161,2024-05-20,V006,Euro Components SA,USD,4,ITM0036,Lubricants - Synthetic,18,215.43,3877.74
INV00161,2024-05-20,V006,Euro Components SA,USD,5,ITM0083,Cables - Industrial Grade,32,319.07,10210.24
INV00162,2024-01-10,V018,Theta Instruments,EUR,1,ITM0092,Filter Elements - HEPA,62,276.81,17162.22
INV00162,2024-01-10,V018,Theta Instruments,EUR,2,ITM0063,Filter Elements - HEPA,73,256.17,18700.41
INV00162,2024-01-10,V018,Theta Instruments,EUR,3,ITM0050,Precision Motors - DC 24V,24,22.77,546.48
INV00162,2024-01-10,V018,Theta Instruments,EUR,4,ITM0077,Plastic Housings - ABS,4,448.92,1795.68
INV00162,2024-01-10,V018,Theta Instruments,EUR,5,ITM0100,Precision Motors - DC 24V,8,406.24,3249.92
INV00162,2024-01-10,V018,Theta Instruments,EUR,6,ITM0061,Cables - Industrial Grade,46,385.75,17744.5
INV00163,2024-03-22,V008,Atlas Manufacturing,EUR,1,ITM0032,Plastic Housings - ABS,35,271.51,9502.85
INV00163,2024-03-22,V008,Atlas Manufacturing,EUR,2,ITM0095,Steel Sheets - Grade A,98,498.23,48826.54
INV00163,2024-03-22,V008,Atlas Manufacturing,EUR,3,ITM0029,Pumps - Centrifugal,50,183.85,9192.5
INV00164,2024-03-31,V006,Euro Components SA,EUR,1,ITM0076,Control Valves - Pneumatic,95,351.84,33424.8
INV00164,2024-03-31,V006,Euro Components SA,EUR,2,ITM0076,Industrial Bearings - Heavy Duty,91,353.27,32147.57
INV00164,2024-03-31,V006,Euro Components SA,EUR,3,ITM0073,Pumps - Centrifugal,19,285.92,5432.48
INV00164,2024-03-31,V006,Euro Components SA,EUR,4,ITM0025,Power Supplies - 500W,70,161.44,11300.8
INV00165,2024-01-20,V016,Epsilon Motors,USD,1,ITM0008,Plastic Housings - ABS,78,117.22,9143.16
INV00165,2024-01-20,V016,Epsilon Motors,USD,2,ITM0068,Power Supplies - 500W,1,172.55,172.55
INV00165,2024-01-20,V016,Epsilon Motors,USD,3,ITM0079,Aluminum Extrusions - Custom,17,176.97,3008.49
INV00166,2024-06-14,V006,Euro Components SA,JPY,1,ITM0003,Rubber Gaskets - High Temp,76,355.3,27002.8
INV00166,2024-06-14,V006,Euro Components SA,JPY,2,ITM0019,Hydraulic Fittings - Standard,68,431.73,29357.64
INV00166,2024-06-14,V006,Euro Components SA,JPY,3,ITM0010,Filter Elements - HEPA,91,471.54,42910.14
INV00167,2024-10-27,V013,Alpha Logistics,USD,1,ITM0044,Sensor Modules - Temperature,42,76.86,3228.12
INV00167,2024-10-27,V013,Alpha Logistics,USD,2,ITM0021,Fasteners - Stainless Steel,82,480.72,39419.04
INV00167,2024-10-27,V013,Alpha Logistics,USD,3,ITM0084,Control Valves - Pneumatic,23,356.52,8199.96
INV00168,2024-12-21,V018,Theta Instruments,USD,1,ITM0046,Plastic Housings - ABS,86,298.59,25678.74
INV00168,2024-12-21,V018,Theta Instruments,USD,2,ITM0023,Lubricants - Synthetic,40,369.66,14786.4
INV00168,2024-12-21,V018,Theta Instruments,USD,3,ITM0038,Rubber Gaskets - High Temp,23,367.13,8443.99
INV00168,2024-12-21,V018,Theta Instruments,USD,4,ITM0090,Pumps - Centrifugal,51,426.87,21770.37
INV00168,2024-12-21,V018,Theta Instruments,USD,5,ITM0099,Pumps - Centrifugal,5,99.22,496.1
INV00168,2024-12-21,V018,Theta Instruments,USD,6,ITM0041,Gearboxes - Planetary,29,323.43,9379.47
INV00168,2024-12-21,V018,Theta Instruments,USD,7,ITM0014,Power Supplies - 500W,19,172.27,3273.13
INV00169,2024-05-01,V003,TechParts Ltd,USD,1,ITM0041,Copper Wire - 12 AWG,82,443.81,36392.42
INV00169,2024-05-01,V003,TechParts Ltd,USD,2,ITM0012,Control Valves - Pneumatic,58,15.58,903.64
INV00169,2024-05-01,V003,TechParts Ltd,USD,3,ITM0027,Plastic Housings - ABS,89,43.22,3846.58
INV00169,2024-05-01,V003,TechParts Ltd,USD,4,ITM0033,Hydraulic Fittings - Standard,93,10.63,988.59
INV00169,2024-05-01,V003,TechParts Ltd,USD,5,ITM0050,Insulation Material - Thermal,94,215.63,20269.22
INV00170,2024-07-30,V006,Euro Components SA,EUR,1,ITM0049,Filter Elements - HEPA,70,193.92,13574.4
INV00170,2024-07-30,V006,Euro Components SA,EUR,2,ITM0062,Pumps - Centrifugal,84,381.54,32049.36
INV00170,2024-07-30,V006,Euro Components SA,EUR,3,ITM0029,Copper Wire - 12 AWG,58,46.12,2674.96
INV00170,2024-07-30,V006,Euro Components SA,EUR,4,ITM0005,Sensor Modules - Temperature,3,166.17,498.51
INV00170,2024-07-30,V006,Euro Components SA,EUR,5,ITM0014,Electronic Components - PCB,44,93.35,4107.4
INV00170,2024-07-30,V006,Euro Components SA,EUR,6,ITM0049,Copper Wire - 12 AWG,94,46.75,4394.5
INV00171,2024-06-22,V003,TechParts Ltd,GBP,1,ITM0079,Power Supplies - 500W,91,25.19,2292.29
INV00171,2024-06-22,V003,TechParts Ltd,GBP,2,ITM0084,Copper Wire - 12 AWG,78,445.98,34786.44
INV00171,2024-06-22,V003,TechParts Ltd,GBP,3,ITM0021,Steel Sheets - Grade A,13,172.24,2239.12
INV00171,2024-06-22,V003,TechParts Ltd,GBP,4,ITM0025,Fasteners - Stainless Steel,90,281.52,25336.8
INV00171,2024-06-22,V003,TechParts Ltd,GBP,5,ITM0094,Seals - Mechanical,34,333.69,11345.46
INV00171,2024-06-22,V003,TechParts Ltd,GBP,6,ITM0039,Plastic Housings - ABS,13,34.32,446.16
INV00171,2024-06-22,V003,TechParts Ltd,GBP,7,ITM0074,Seals - Mechanical,63,85.26,5371.38
INV00172,2024-01-02,V012,Sigma Steel Works,USD,1,ITM0012,Sensor Modules - Temperature,85,316.29,26884.65
INV00172,2024-01-02,V012,Sigma Steel Works,USD,2,ITM0062,Aluminum Extrusions - Custom,13,22.61,293.93
INV00172,2024-01-02,V012,Sigma Steel Works,USD,3,ITM0022,Sensor Modules - Temperature,11,242.05,2662.55
INV00172,2024-01-02,V012,Sigma Steel Works,USD,4,ITM0015,Sensor Modules - Temperature,51,240.76,12278.76
INV00172,2024-01-02,V012,Sigma Steel Works,USD,5,ITM0085,Precision Motors - DC 24V,12,324.51,3894.12
INV00172,2024-01-02,V012,Sigma Steel Works,USD,6,ITM0050,Copper Wire - 12 AWG,48,443.89,21306.72
INV00173,2024-04-05,V012,Sigma Steel Works,EUR,1,ITM0006,Precision Motors - DC 24V,57,237.88,13559.16
INV00173,2024-04-05,V012,Sigma Steel Works,EUR,2,ITM0029,Precision Motors - DC 24V,73,40.2,2934.6
INV00173,2024-04-05,V012,Sigma Steel Works,EUR,3,ITM0097,Hydraulic Fittings - Standard,11,337.39,3711.29
INV00173,2024-04-05,V012,Sigma Steel Works,EUR,4,ITM0070,Fasteners - Stainless Steel,97,298.97,29000.09
INV00173,2024-04-05,V012,Sigma Steel Works,EUR,5,ITM0071,Steel Sheets - Grade A,50,411.02,20551.0
INV00173,2024-04-05,V012,Sigma Steel Works,EUR,6,ITM0054,Seals - Mechanical,88,434.78,38260.64
INV00174,2024-10-20,V016,Epsilon Motors,USD,1,ITM0061,Sensor Modules - Temperature,11,203.45,2237.95
INV00174,2024-10-20,V016,Epsilon Motors,USD,2,ITM0092,Steel Sheets - Grade A,65,289.9,18843.5
INV00174,2024-10-20,V016,Epsilon Motors,USD,3,ITM0067,Pumps - Centrifugal,87,491.55,42764.85
INV00174,2024-10-20,V016,Epsilon Motors,USD,4,ITM0019,Hydraulic Fittings - Standard,97,230.03,22312.91
INV00175,2024-04-18,V006,Euro Components SA,EUR,1,ITM0017,Steel Sheets - Grade A,55,48.4,2662.0
INV00175,2024-04-18,V006,Euro Components SA,EUR,2,ITM0088,Fasteners - Stainless Steel,26,498.66,12965.16
INV00175,2024-04-18,V006,Euro Components SA,EUR,3,ITM0081,Rubber Gaskets - High Temp,77,136.36,10499.72
INV00175,2024-04-18,V006,Euro Components SA,EUR,4,ITM0094,Electronic Components - PCB,12,200.17,2402.04
INV00176,2024-10-09,V013,Alpha Logistics,USD,1,ITM0036,Cables - Industrial Grade,59,459.41,27105.19
INV00176,2024-10-09,V013,Alpha Logistics,USD,2,ITM0002,Gearboxes - Planetary,76,266.06,20220.56
INV00176,2024-10-09,V013,Alpha Logistics,USD,3,ITM0054,Hydraulic Fittings - Standard,54,83.32,4499.28
INV00176,2024-10-09,V013,Alpha Logistics,USD,4,ITM0073,Pumps - Centrifugal,75,381.6,28620.0
INV00176,2024-10-09,V013,Alpha Logistics,USD,5,ITM0013,Hydraulic Fittings - Standard,73,391.98,28614.54
INV00177,2024-10-01,V010,Delta Electronics,GBP,1,ITM0053,Precision Motors - DC 24V,50,330.85,16542.5
INV00177,2024-10-01,V010,Delta Electronics,GBP,2,ITM0074,Gearboxes - Planetary,61,28.36,1729.96
INV00177,2024-10-01,V010,Delta Electronics,GBP,3,ITM0036,Lubricants - Synthetic,19,312.94,5945.86
INV00177,2024-10-01,V010,Delta Electronics,GBP,4,ITM0088,Lubricants - Synthetic,5,203.94,1019.7
INV00177,2024-10-01,V010,Delta Electronics,GBP,5,ITM0043,Plastic Housings - ABS,7,375.42,2627.94
INV00178,2024-07-09,V009,Prime Resources LLC,USD,1,ITM0044,Sensor Modules - Temperature,40,147.37,5894.8
INV00178,2024-07-09,V009,Prime Resources LLC,USD,2,ITM0063,Hydraulic Fittings - Standard,30,75.85,2275.5
INV00178,2024-07-09,V009,Prime Resources LLC,USD,3,ITM0096,Insulation Material - Thermal,100,414.65,41465.0
INV00179,2024-08-01,V009,Prime Resources LLC,CAD,1,ITM0083,Electronic Components - PCB,25,226.44,5661.0
INV00179,2024-08-01,V009,Prime Resources LLC,CAD,2,ITM0053,Power Supplies - 500W,98,263.09,25782.82
INV00179,2024-08-01,V009,Prime Resources LLC,CAD,3,ITM0048,Steel Sheets - Grade A,66,397.83,26256.78
INV00179,2024-08-01,V009,Prime Resources LLC,CAD,4,ITM0009,Sensor Modules - Temperature,91,258.33,23508.03
INV00179,2024-08-01,V009,Prime Resources LLC,CAD,5,ITM0018,Cables - Industrial Grade,73,24.18,1765.14
INV00179,2024-08-01,V009,Prime Resources LLC,CAD,6,ITM0025,Aluminum Extrusions - Custom,8,132.25,1058.0
INV00179,2024-08-01,V009,Prime Resources LLC,CAD,7,ITM0059,Steel Sheets - Grade A,47,355.27,16697.69
INV00180,2024-07-07,V009,Prime Resources LLC,USD,1,ITM0065,Lubricants - Synthetic,82,462.31,37909.42
INV00180,2024-07-07,V009,Prime Resources LLC,USD,2,ITM0088,Industrial Bearings - Heavy Duty,31,192.51,5967.81
INV00180,2024-07-07,V009,Prime Resources LLC,USD,3,ITM0077,Insulation Material - Thermal,23,480.65,11054.95
INV00180,2024-07-07,V009,Prime Resources LLC,USD,4,ITM0061,Pumps - Centrifugal,71,181.38,12877.98
INV00180,2024-07-07,V009,Prime Resources LLC,USD,5,ITM0021,Precision Motors - DC 24V,96,417.13,40044.48
INV00180,2024-07-07,V009,Prime Resources LLC,USD,6,ITM0012,Sensor Modules - Temperature,4,199.42,797.68
INV00181,2024-10-19,V006,Euro Components SA,USD,1,ITM0029,Plastic Housings - ABS,87,111.3,9683.1
INV00181,2024-10-19,V006,Euro Components SA,USD,2,ITM0084,Fasteners - Stainless Steel,66,19.83,1308.78
INV00181,2024-10-19,V006,Euro Components SA,USD,3,ITM0100,Industrial Bearings - Heavy Duty,61,456.64,27855.04
INV00181,2024-10-19,V006,Euro Components SA,USD,4,ITM0083,Copper Wire - 12 AWG,77,402.42,30986.34
INV00182,2024-05-09,V008,Atlas Manufacturing,USD,1,ITM0040,Precision Motors - DC 24V,55,448.79,24683.45
INV00182,2024-05-09,V008,Atlas Manufacturing,USD,2,ITM0045,Insulation Material - Thermal,33,116.92,3858.36
INV00182,2024-05-09,V008,Atlas Manufacturing,USD,3,ITM0039,Cables - Industrial Grade,80,204.6,16368.0
INV00182,2024-05-09,V008,Atlas Manufacturing,USD,4,ITM0014,Industrial Bearings - Heavy Duty,66,499.72,32981.52
INV00182,2024-05-09,V008,Atlas Manufacturing,USD,5,ITM0048,Seals - Mechanical,83,300.95,24978.85
INV00182,2024-05-09,V008,Atlas Manufacturing,USD,6,ITM0037,Sensor Modules - Temperature,88,62.97,5541.36
INV00182,2024-05-09,V008,Atlas Manufacturing,USD,7,ITM0009,Control Valves - Pneumatic,36,323.89,11660.04
INV00183,2024-05-13,V009,Prime Resources LLC,CAD,1,ITM0025,Rubber Gaskets - High Temp,67,385.08,25800.36
INV00183,2024-05-13,V009,Prime Resources LLC,CAD,2,ITM0008,Gearboxes - Planetary,52,333.66,17350.32
INV00183,2024-05-13,V009,Prime Resources LLC,CAD,3,ITM0088,Rubber Gaskets - High Temp,93,22.47,2089.71
INV00183,2024-05-13,V009,Prime Resources LLC,CAD,4,ITM0064,Sensor Modules - Temperature,34,454.39,15449.26
INV00183,2024-05-13,V009,Prime Resources LLC,CAD,5,ITM0052,Lubricants - Synthetic,95,27.31,2594.45
INV00184,2024-04-07,V019,Iota Supplies,JPY,1,ITM0093,Plastic Housings - ABS,88,271.97,23933.36
INV00184,2024-04-07,V019,Iota Supplies,JPY,2,ITM0061,Filter Elements - HEPA,65,157.1,10211.5
INV00184,2024-04-07,V019,Iota Supplies,JPY,3,ITM0022,Seals - Mechanical,24,153.95,3694.8
INV00184,2024-04-07,V019,Iota Supplies,JPY,4,ITM0061,Rubber Gaskets - High Temp,95,136.74,12990.3
INV00184,2024-04-07,V019,Iota Supplies,JPY,5,ITM0072,Copper Wire - 12 AWG,88,450.8,39670.4
INV00185,2024-04-23,V003,TechParts Ltd,USD,1,ITM0029,Sensor Modules - Temperature,54,396.16,21392.64
INV00185,2024-04-23,V003,TechParts Ltd,USD,2,ITM0043,Filter Elements - HEPA,34,296.93,10095.62
INV00185,2024-04-23,V003,TechParts Ltd,USD,3,ITM0060,Hydraulic Fittings - Standard,61,36.3,2214.3
INV00185,2024-04-23,V003,TechParts Ltd,USD,4,ITM0082,Pumps - Centrifugal,75,472.71,35453.25
INV00185,2024-04-23,V003,TechParts Ltd,USD,5,ITM0010,Power Supplies - 500W,25,255.23,6380.75
INV00186,2024-09-28,V013,Alpha Logistics,GBP,1,ITM0053,Steel Sheets - Grade A,20,77.31,1546.2
INV00186,2024-09-28,V013,Alpha Logistics,GBP,2,ITM0026,Control Valves - Pneumatic,53,493.72,26167.16
INV00186,2024-09-28,V013,Alpha Logistics,GBP,3,ITM0059,Rubber Gaskets - High Temp,41,432.57,17735.37
INV00186,2024-09-28,V013,Alpha Logistics,GBP,4,ITM0024,Electronic Components - PCB,63,172.99,10898.37
